asof,S,r,q,T,K,type,mid,bid,ask,volume,openInterest,expiration
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,465.0,C,0.58,0.57,0.59,191.0,1069.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,470.0,C,0.43,0.42,0.44,364.0,1459.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,475.0,C,0.32,0.31,0.33,246.0,1087.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,480.0,C,0.24,0.23,0.25,381.0,1722.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,485.0,C,0.19,0.18,0.2,122.0,754.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,490.0,C,0.155,0.15,0.16,125.0,1050.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,495.0,C,0.12,0.11,0.13,233.0,584.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,500.0,C,0.1,0.09,0.11,745.0,3317.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,505.0,C,0.08499999999999999,0.08,0.09,63.0,414.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,510.0,C,0.07500000000000001,0.07,0.08,100.0,567.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,515.0,C,0.060000000000000005,0.05,0.07,26.0,437.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,520.0,C,0.05,0.04,0.06,18.0,739.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,525.0,C,0.04,0.03,0.05,1.0,179.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,530.0,C,0.035,0.03,0.04,4.0,596.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,535.0,C,0.03,0.02,0.04,3.0,206.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,540.0,C,0.02,0.01,0.03,2.0,351.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,545.0,C,0.02,0.01,0.03,1.0,86.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,550.0,C,0.025,0.02,0.03,2.0,1094.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,555.0,C,0.015,0.01,0.02,29.0,132.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,560.0,C,0.015,0.01,0.02,503.0,269.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,565.0,C,0.015,0.01,0.02,9.0,67.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,570.0,C,0.015,0.01,0.02,1.0,105.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,575.0,C,0.015,0.01,0.02,18.0,257.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,580.0,C,0.015,0.01,0.02,1.0,142.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,160.0,P,0.015,0.01,0.02,2.0,109.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,170.0,P,0.015,0.01,0.02,20.0,16.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,180.0,P,0.02,0.01,0.03,23.0,19.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,190.0,P,0.02,0.01,0.03,1.0,16.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,200.0,P,0.02,0.01,0.03,3.0,93.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,210.0,P,0.03,0.02,0.04,6.0,105.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,220.0,P,0.04,0.03,0.05,6.0,116.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,230.0,P,0.05,0.04,0.06,28605.0,824.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,240.0,P,0.060000000000000005,0.05,0.07,54.0,19202.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,250.0,P,0.08,0.07,0.09,2551.0,1890.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,255.0,P,0.09,0.08,0.1,1.0,586.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,260.0,P,0.10500000000000001,0.1,0.11,8.0,259.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,265.0,P,0.12,0.11,0.13,63.0,234.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,270.0,P,0.14,0.13,0.15,365.0,535.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,275.0,P,0.16,0.15,0.17,132.0,328.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,280.0,P,0.18,0.17,0.19,127.0,908.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,285.0,P,0.2,0.19,0.21,58.0,146.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,290.0,P,0.22999999999999998,0.22,0.24,86.0,363.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,295.0,P,0.26,0.25,0.27,98.0,220.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,300.0,P,0.28500000000000003,0.28,0.29,13261.0,13134.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,305.0,P,0.335,0.33,0.34,445.0,181.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,310.0,P,0.375,0.37,0.38,300.0,310.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,315.0,P,0.42,0.41,0.43,30.0,203.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,320.0,P,0.475,0.47,0.48,211.0,3326.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,325.0,P,0.53,0.52,0.54,57.0,386.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,330.0,P,0.6,0.59,0.61,81.0,348.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,335.0,P,0.6799999999999999,0.67,0.69,361.0,308.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,340.0,P,0.775,0.77,0.78,224.0,564.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,345.0,P,0.89,0.88,0.9,217.0,523.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,350.0,P,1.04,1.03,1.05,554.0,1552.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,355.0,P,1.225,1.22,1.23,162.0,842.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,360.0,P,1.46,1.45,1.47,403.0,1445.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,365.0,P,1.7650000000000001,1.75,1.78,306.0,624.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,370.0,P,2.1399999999999997,2.13,2.15,557.0,2006.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,375.0,P,2.635,2.61,2.66,377.0,1316.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,380.0,P,3.225,3.2,3.25,514.0,1653.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,385.0,P,4.0,3.95,4.05,408.0,1239.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,390.0,P,4.95,4.9,5.0,1149.0,2181.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,395.0,P,6.1,6.05,6.15,442.0,997.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,400.0,P,7.525,7.5,7.55,908.0,8219.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,405.0,P,9.2,9.15,9.25,668.0,859.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,410.0,P,11.274999999999999,11.2,11.35,1283.0,2197.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,415.0,P,13.625,13.55,13.7,267.0,729.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,420.0,P,16.35,16.25,16.45,2478.0,2204.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,425.0,P,19.425,19.3,19.55,96.0,536.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,430.0,P,22.85,22.75,22.95,55.0,6367.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,435.0,P,26.575,26.45,26.7,49.0,1026.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,440.0,P,30.475,30.15,30.8,74.0,310.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,445.0,P,34.75,33.8,35.7,3.0,438.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,450.0,P,39.175,38.6,39.75,13.0,491.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,455.0,P,43.825,43.5,44.15,17.0,114.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,460.0,P,48.525000000000006,47.85,49.2,14.0,123.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,465.0,P,53.375,52.6,54.15,3.0,452.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,470.0,P,58.150000000000006,57.7,58.6,34.0,582.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,475.0,P,63.15,62.8,63.5,43.0,59.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,480.0,P,68.175,67.5,68.85,2.0,17.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,485.0,P,73.15,72.45,73.85,2.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,490.0,P,78.15,77.35,78.95,22.0,4.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,495.0,P,83.15,82.35,83.95,2.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,500.0,P,88.15,87.4,88.9,2.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,505.0,P,93.15,92.35,93.95,21.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,510.0,P,98.15,97.35,98.95,2.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,515.0,P,103.15,102.35,103.95,2.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,520.0,P,108.15,107.35,108.95,2.0,1.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,525.0,P,113.15,112.4,113.9,21.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,530.0,P,118.15,117.35,118.95,1.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,535.0,P,123.15,122.35,123.95,348.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,540.0,P,128.14999999999998,127.35,128.95,268.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,545.0,P,133.14999999999998,132.35,133.95,288.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,550.0,P,138.15,137.4,138.9,1.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,555.0,P,143.14999999999998,142.35,143.95,,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,570.0,P,158.14999999999998,157.35,158.95,,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,575.0,P,163.15,162.4,163.9,,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,580.0,P,168.14999999999998,167.35,168.95,135.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,585.0,P,173.14999999999998,172.35,173.95,110.0,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.03377753172006595,600.0,P,188.15,187.4,188.9,,0.0,2026-03-06
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,150.0,C,262.125,259.2,265.05,1.0,6.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,180.0,C,232.275,229.15,235.4,1.0,1.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,200.0,C,212.35000000000002,209.9,214.8,1.0,2.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,210.0,C,202.39999999999998,199.95,204.85,,1.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,220.0,C,192.425,190.0,194.85,1.0,2.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,230.0,C,182.52499999999998,180.1,184.95,10.0,15.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,240.0,C,172.575,170.15,175.0,1.0,6.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,250.0,C,162.6,160.25,164.95,1.0,22.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,260.0,C,152.8,150.7,154.9,1.0,2.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,265.0,C,147.75,145.75,149.75,19.0,3.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,270.0,C,142.8,141.65,143.95,34.0,8.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,275.0,C,137.825,135.9,139.75,2.0,2.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,280.0,C,132.875,131.0,134.75,2.0,5.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,285.0,C,128.02499999999998,126.1,129.95,1.0,1.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,290.0,C,123.075,121.2,124.95,8.0,12.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,300.0,C,113.225,111.5,114.95,28.0,31.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,305.0,C,108.30000000000001,106.65,109.95,2.0,5.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,310.0,C,102.875,101.6,104.15,69.0,73.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,315.0,C,98.375,97.05,99.7,3.0,5.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,320.0,C,93.475,92.3,94.65,2.0,3.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,325.0,C,88.675,87.6,89.75,1.0,11.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,330.0,C,83.75,82.7,84.8,2.0,3.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,335.0,C,78.85,78.15,79.55,5.0,6.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,340.0,C,74.125,73.45,74.8,4.0,7.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,345.0,C,69.25,68.65,69.85,1.0,24.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,350.0,C,64.525,63.9,65.15,2.0,306.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,355.0,C,59.85,59.25,60.45,3.0,22.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,360.0,C,55.2,54.6,55.8,2.0,29.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,365.0,C,50.7,50.2,51.2,1.0,171.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,370.0,C,46.3,46.0,46.6,36.0,183.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,375.0,C,41.95,41.4,42.5,4.0,69.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,380.0,C,37.725,37.6,37.85,33.0,83.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,385.0,C,33.725,33.6,33.85,32.0,54.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,390.0,C,29.9,29.8,30.0,32.0,97.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,395.0,C,26.299999999999997,26.2,26.4,30.0,522.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,400.0,C,22.9,22.8,23.0,96.0,452.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,405.0,C,19.8,19.75,19.85,349.0,285.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,410.0,C,16.924999999999997,16.9,16.95,1698.0,771.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,415.0,C,14.25,14.15,14.35,380.0,662.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,420.0,C,11.975,11.95,12.0,697.0,766.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,425.0,C,9.899999999999999,9.85,9.95,563.0,618.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,430.0,C,8.125,8.1,8.15,642.0,1388.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,435.0,C,6.6,6.55,6.65,226.0,512.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,440.0,C,5.3,5.25,5.35,445.0,843.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,445.0,C,4.225,4.2,4.25,284.0,563.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,450.0,C,3.3499999999999996,3.3,3.4,1634.0,1419.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,455.0,C,2.6550000000000002,2.64,2.67,252.0,535.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,460.0,C,2.0999999999999996,2.09,2.11,619.0,1110.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,465.0,C,1.6549999999999998,1.64,1.67,154.0,503.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,470.0,C,1.315,1.3,1.33,277.0,820.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,475.0,C,1.05,1.04,1.06,119.0,734.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,480.0,C,0.84,0.83,0.85,226.0,1252.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,485.0,C,0.675,0.66,0.69,92.0,336.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,490.0,C,0.545,0.53,0.56,77.0,593.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,495.0,C,0.445,0.43,0.46,86.0,394.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,500.0,C,0.365,0.35,0.38,130.0,1238.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,505.0,C,0.305,0.29,0.32,18.0,296.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,510.0,C,0.26,0.25,0.27,36.0,525.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,515.0,C,0.22,0.21,0.23,43.0,286.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,520.0,C,0.19,0.18,0.2,28.0,374.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,525.0,C,0.16,0.15,0.17,72.0,205.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,530.0,C,0.14,0.13,0.15,32.0,276.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,535.0,C,0.125,0.11,0.14,11.0,52.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,540.0,C,0.11,0.1,0.12,21.0,161.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,545.0,C,0.095,0.08,0.11,5.0,40.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,550.0,C,0.085,0.07,0.1,453.0,191.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,555.0,C,0.075,0.06,0.09,5.0,47.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,560.0,C,0.060000000000000005,0.05,0.07,23.0,63.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,565.0,C,0.065,0.05,0.08,2.0,65.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,570.0,C,0.05500000000000001,0.04,0.07,2.0,29.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,575.0,C,0.045,0.03,0.06,5.0,90.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,580.0,C,0.04,0.03,0.05,10.0,92.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,585.0,C,0.035,0.02,0.05,3.0,88.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,590.0,C,0.030000000000000002,0.01,0.05,4.0,113.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,595.0,C,0.025,0.01,0.04,1.0,11.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,600.0,C,0.025,0.01,0.04,2.0,307.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,605.0,C,0.025,0.01,0.04,2.0,78.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,630.0,C,0.09000000000000001,0.01,0.17,5.0,31.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,100.0,P,0.015,0.01,0.02,103.0,116.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,170.0,P,0.28,0.01,0.55,2.0,6.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,180.0,P,0.28500000000000003,0.01,0.56,2.0,7.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,190.0,P,0.29000000000000004,0.02,0.56,3.0,8.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,200.0,P,0.31,0.03,0.59,2.0,169.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,210.0,P,0.155,0.04,0.27,1.0,12.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,220.0,P,0.08,0.06,0.1,7026.0,230.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,230.0,P,0.09,0.08,0.1,66.0,141.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,240.0,P,0.115,0.1,0.13,79.0,73.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,250.0,P,0.14500000000000002,0.13,0.16,4.0,224.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,255.0,P,0.16999999999999998,0.16,0.18,73.0,24.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,260.0,P,0.195,0.18,0.21,10.0,152.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,265.0,P,0.22,0.21,0.23,62.0,323.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,270.0,P,0.25,0.24,0.26,25.0,676.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,275.0,P,0.29000000000000004,0.28,0.3,44.0,276.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,280.0,P,0.33,0.32,0.34,185.0,125.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,285.0,P,0.365,0.36,0.37,1.0,150.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,290.0,P,0.415,0.41,0.42,48.0,133.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,295.0,P,0.47,0.46,0.48,28.0,57.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,300.0,P,0.53,0.52,0.54,183.0,493.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,305.0,P,0.595,0.58,0.61,116.0,154.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,310.0,P,0.67,0.66,0.68,1569.0,197.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,315.0,P,0.755,0.74,0.77,32.0,202.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,320.0,P,0.85,0.84,0.86,76.0,209.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,325.0,P,0.96,0.95,0.97,93.0,305.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,330.0,P,1.08,1.07,1.09,39.0,208.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,335.0,P,1.2349999999999999,1.22,1.25,244.0,409.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,340.0,P,1.415,1.4,1.43,39.0,307.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,345.0,P,1.625,1.61,1.64,36.0,252.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,350.0,P,1.88,1.87,1.89,122.0,708.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,355.0,P,2.185,2.17,2.2,76.0,170.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,360.0,P,2.565,2.55,2.58,250.0,626.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,365.0,P,3.025,3.0,3.05,169.0,490.0,2026-03-13
